,authorID,domain,pubID,venueID,numAuthor,venue,year,type,university
4331,raquel-diaz-sprague,uab.edu,W17-3010,W17-30,5,WS,2017,workshop,University of Alabama at Birmingham
4332,thomas-davidson,cornell.edu,W17-3012,W17-30,4,WS,2017,workshop,Cornell University
4332,thomas-davidson,cornell.edu,W19-3504,W19-35,3,WS,2019,workshop,Cornell University
4333,dana-warmsley,cornell.edu,W17-3012,W17-30,4,WS,2017,workshop,Cornell University
4334,melissa-robinson,unt.edu,W17-3014,W17-30,3,WS,2017,workshop,University of North Texas
4335,kristy-k-phillips,unt.edu,W17-3014,W17-30,3,WS,2017,workshop,University of North Texas
4336,michelle-morales,cuny.edu,W17-3101,W17-31,3,WS,2017,workshop,The City University of New York
4336,michelle-morales,cuny.edu,W18-0602,W18-06,3,WS,2018,workshop,The City University of New York
4337,jude-mikal,umn.edu,W17-3105,W17-31,3,WS,2017,workshop,University of Minnesota
4338,samantha-hurst,ucsd.edu,W17-3105,W17-31,3,WS,2017,workshop,"University of California, San Diego"
4339,rohan-kshirsagar,columbia.edu,W17-3108,W17-31,3,WS,2017,workshop,Columbia University
4339,rohan-kshirsagar,columbia.edu,W18-5104,W18-51,4,WS,2018,workshop,Columbia University
4340,micah-iserman,ttu.edu,W17-3109,W17-31,2,WS,2017,workshop,Texas Tech University
4340,micah-iserman,ttu.edu,W18-0605,W18-06,5,WS,2018,workshop,Texas Tech University
4340,micah-iserman,ttu.edu,W18-0620,W18-06,2,WS,2018,workshop,Texas Tech University
4340,micah-iserman,ttu.edu,W19-3025,W19-30,3,WS,2019,workshop,Texas Tech University
4341,dakotah-lambert,earlham.edu,W17-3404,W17-34,2,WS,2017,workshop,Earlham College
4341,dakotah-lambert,earlham.edu,W19-0125,W19-01,2,WS,2019,workshop,Earlham College
4341,dakotah-lambert,earlham.edu,W19-5706,W19-57,2,WS,2019,workshop,Earlham College
4342,rohit-parikh,cuny.edu,W17-3407,W17-34,1,WS,2017,workshop,The City University of New York
4343,thomas-icard,stanford.edu,W17-3408,W17-34,3,WS,2017,workshop,Stanford University
4344,lawrence-s-moss,indiana.edu,W17-3408,W17-34,3,WS,2017,workshop,Indiana University Bloomington
4345,tom-williams,tufts.edu,W17-3511,W17-35,2,WS,2017,workshop,Tufts University
4346,kushal-kafle,rit.edu,W17-3529,W17-35,3,WS,2017,workshop,Rochester Institute of Technology
4347,mohammed-yousefhussien,rit.edu,W17-3529,W17-35,3,WS,2017,workshop,Rochester Institute of Technology
4348,peter-machonis,fiu.edu,W17-3805,W17-38,1,WS,2017,workshop,Florida International University
4348,peter-machonis,fiu.edu,W18-3804,W18-38,1,WS,2018,workshop,Florida International University
4349,yiding-hao,yale.edu,W17-4003,W17-40,1,WS,2017,workshop,Yale University
4349,yiding-hao,yale.edu,W18-5433,W18-54,7,WS,2018,workshop,Yale University
4349,yiding-hao,yale.edu,W19-0113,W19-01,1,WS,2019,workshop,Yale University
4349,yiding-hao,yale.edu,W19-4216,W19-42,2,WS,2019,workshop,Yale University
4349,yiding-hao,yale.edu,W19-4225,W19-42,2,WS,2019,workshop,Yale University
4349,yiding-hao,yale.edu,W19-4823,W19-48,6,WS,2019,workshop,Yale University
4350,jieke-zhang,syr.edu,W17-4219,W17-42,3,WS,2017,workshop,Syracuse University
4351,amr-sharaf,umd.edu,W17-4304,W17-43,2,WS,2017,workshop,University of Maryland
4351,amr-sharaf,umd.edu,W17-4778,W17-47,5,WS,2017,workshop,University of Maryland
4352,chirag-nagpal,cmu.edu,W17-4411,W17-44,4,WS,2017,workshop,Carnegie Mellon University
4353,kyle-miller,cmu.edu,W17-4411,W17-44,4,WS,2017,workshop,Carnegie Mellon University
4354,benedikt-boecking,cmu.edu,W17-4411,W17-44,4,WS,2017,workshop,Carnegie Mellon University
4355,artur-dubrawski,cmu.edu,W17-4411,W17-44,4,WS,2017,workshop,Carnegie Mellon University
4356,myungha-jang,umass.edu,W17-4416,W17-44,3,WS,2017,workshop,University of Massachusetts Amherst
4357,giovanni-santia,drexel.edu,W17-4423,W17-44,2,WS,2017,workshop,Drexel University
4358,qing-ping,drexel.edu,W17-4501,W17-45,2,WS,2017,workshop,Drexel University
4359,chaomei-chen,drexel.edu,W17-4501,W17-45,2,WS,2017,workshop,Drexel University
4360,hussein-ghaly,cuny.edu,W17-4603,W17-46,2,WS,2017,workshop,The City University of New York
4361,michael-mandel,cuny.edu,W17-4603,W17-46,2,WS,2017,workshop,The City University of New York
4362,jonathan-taylor,mit.edu,W17-4728,W17-47,8,WS,2017,workshop,Massachusetts Institute of Technology
4363,chester-holtz,rochester.edu,W17-4729,W17-47,3,WS,2017,workshop,University of Rochester
4364,chris-carlan,cuny.edu,W17-4744,W17-47,8,WS,2017,workshop,The City University of New York
4365,james-davis,osu.edu,W17-4748,W17-47,5,WS,2017,workshop,Ohio State University
4366,joshua-sandvick,osu.edu,W17-4748,W17-47,5,WS,2017,workshop,Ohio State University
4367,alan-jaffe,cmu.edu,W17-4750,W17-47,1,WS,2017,workshop,Carnegie Mellon University
4368,dapeng-li,oregonstate.edu,W17-4751,W17-47,4,WS,2017,workshop,Oregon State University
4369,kiante-brantley,umd.edu,W17-4778,W17-47,5,WS,2017,workshop,University of Maryland
4370,sheideh-homayon,ucsc.edu,W17-4904,W17-49,3,WS,2017,workshop,"University of California, Santa Cruz"
4371,grace-lin,ucsc.edu,W17-4911,W17-49,2,WS,2017,workshop,"University of California, Santa Cruz"
4372,laura-zimmerman,osu.edu,W17-5002,W17-50,5,WS,2017,workshop,Ohio State University
4373,luca-lugini,pitt.edu,W17-5006,W17-50,2,WS,2017,workshop,University of Pittsburgh
4373,luca-lugini,pitt.edu,W18-0511,W18-05,4,WS,2018,workshop,University of Pittsburgh
4373,luca-lugini,pitt.edu,W18-5208,W18-52,2,WS,2018,workshop,University of Pittsburgh
4374,sagnik-banerjee,iastate.edu,W17-5026,W17-50,2,WS,2017,workshop,Iowa State University
4375,stephen-aguilar,usc.edu,W17-5029,W17-50,4,WS,2017,workshop,University of Southern California
4376,katherine-stasaski,berkeley.edu,W17-5034,W17-50,2,WS,2017,workshop,"University of California, Berkeley"
4377,farah-nadeem,washington.edu,W17-5036,W17-50,2,WS,2017,workshop,University of Washington
4377,farah-nadeem,washington.edu,W18-0505,W18-05,2,WS,2018,workshop,University of Washington
4377,farah-nadeem,washington.edu,W19-4450,W19-44,4,WS,2019,workshop,University of Washington
4378,charese-smiley,indiana.edu,W17-5046,W17-50,2,WS,2017,workshop,Indiana University Bloomington
4379,bonggun-shin,emory.edu,W17-5220,W17-52,3,WS,2017,workshop,Emory University
4380,nishant-gurnani,ucsd.edu,W17-5303,W17-53,1,WS,2017,workshop,"University of California, San Diego"
4381,taylor-mahler,osu.edu,W17-5405,W17-54,8,WS,2017,workshop,Ohio State University
4382,ruimin-wang,ucsc.edu,W17-5543,W17-55,5,WS,2017,workshop,"University of California, Santa Cruz"
4383,thomas-manzini,cmu.edu,W17-5545,W17-55,6,WS,2017,workshop,Carnegie Mellon University
4383,thomas-manzini,cmu.edu,W18-3211,W18-32,4,WS,2018,workshop,Carnegie Mellon University
4383,thomas-manzini,cmu.edu,W18-3308,W18-33,4,WS,2018,workshop,Carnegie Mellon University
4384,matthias-grabmair,cmu.edu,W17-5545,W17-55,6,WS,2017,workshop,Carnegie Mellon University
4384,matthias-grabmair,cmu.edu,W18-1001,W18-10,4,WS,2018,workshop,Carnegie Mellon University
4385,zhihao-zhou,rpi.edu,W17-5603,W17-56,3,WS,2017,workshop,Rensselaer Polytechnic Institute
4386,cristina-aggazzotti,harvard.edu,W17-6204,W17-62,2,WS,2017,workshop,Harvard University
4387,simon-charlow,rutgers.edu,W17-6208,W17-62,4,WS,2017,workshop,Rutgers University
4388,jordan-needle,osu.edu,W17-6208,W17-62,4,WS,2017,workshop,Ohio State University
4389,dylan-bumford,nyu.edu,W17-6208,W17-62,4,WS,2017,workshop,New York University
4390,dan-friedman,yale.edu,W17-6213,W17-62,6,WS,2017,workshop,Yale University
4391,r-thomas-mccoy,yale.edu,W17-6213,W17-62,6,WS,2017,workshop,Yale University
4392,forrest-davis,columbia.edu,W17-6213,W17-62,6,WS,2017,workshop,Columbia University
4393,riyaz-ahmad-bhat,colorado.edu,W17-6309,W17-63,3,WS,2017,workshop,University of Colorado Boulder
4394,matias-grioni,osu.edu,W17-6514,W17-65,4,WS,2017,workshop,Ohio State University
4395,jungyeul-park,arizona.edu,W17-6522,W17-65,1,WS,2017,workshop,University of Arizona
4395,jungyeul-park,buffalo.edu,W19-4022,W19-40,2,WS,2019,workshop,University at Buffalo
4395,jungyeul-park,buffalo.edu,W19-4408,W19-44,2,WS,2019,workshop,University at Buffalo
4395,jungyeul-park,buffalo.edu,W19-4425,W19-44,6,WS,2019,workshop,University at Buffalo
4396,irfan-s,illinois.edu,W17-7544,W17-75,3,WS,2017,workshop,University of Illinois at Urbana-Champaign
4397,derek-prijatelj,duq.edu,W17-7556,W17-75,3,WS,2017,workshop,Duquesne University
4398,jonathan-ventura,uccs.edu,W17-7556,W17-75,3,WS,2017,workshop,University of Colorado Colorado Springs
4399,vinodini-venkataram,uccs.edu,W17-7557,W17-75,3,WS,2017,workshop,University of Colorado Colorado Springs
4400,andrea-ceolin,upenn.edu,W17-7805,W17-78,9,WS,2017,workshop,University of Pennsylvania
4401,matthew-goldrick,northwestern.edu,W18-0103,W18-01,4,WS,2018,workshop,Northwestern University
4402,paul-smolensky,jhu.edu,W18-0103,W18-01,4,WS,2018,workshop,Johns Hopkins University
4402,paul-smolensky,jhu.edu,W19-0126,W19-01,2,WS,2019,workshop,Johns Hopkins University
4403,laura-gwilliams,nyu.edu,W18-0104,W18-01,4,WS,2018,workshop,New York University
4404,david-poeppel,nyu.edu,W18-0104,W18-01,4,WS,2018,workshop,New York University
4405,alec-marantz,nyu.edu,W18-0104,W18-01,4,WS,2018,workshop,New York University
4405,alec-marantz,nyu.edu,W19-2905,W19-29,3,WS,2019,workshop,New York University
4405,alec-marantz,nyu.edu,W19-4220,W19-42,4,WS,2019,workshop,New York University
4406,filip-miscevic,iu.edu,W18-0105,W18-01,3,WS,2018,workshop,Indiana University
4407,aida-nematzadeh,berkeley.edu,W18-0105,W18-01,3,WS,2018,workshop,"University of California, Berkeley"
4408,k-j-savinelli,uci.edu,W18-0108,W18-01,3,WS,2018,workshop,"University of California, Irvine"
4409,greg-scontras,uci.edu,W18-0108,W18-01,3,WS,2018,workshop,"University of California, Irvine"
4410,edward-flemming,mit.edu,W18-0301,W18-03,3,WS,2018,workshop,Massachusetts Institute of Technology
4411,michelle-lee,northwestern.edu,W18-0302,W18-03,5,WS,2018,workshop,Northwestern University
4412,gary-e-martin,stjohns.edu,W18-0302,W18-03,5,WS,2018,workshop,Saint John's University
4413,molly-losh,northwestern.edu,W18-0302,W18-03,5,WS,2018,workshop,Northwestern University
4414,sanket-deshmukh,stonybrook.edu,W18-0307,W18-03,2,WS,2018,workshop,Stony Brook University
4415,jonathan-dunn,iit.edu,W18-0309,W18-03,1,WS,2018,workshop,Illinois Institute of Technology
4416,richard-t-mccoy,jhu.edu,W18-0311,W18-03,2,WS,2018,workshop,Johns Hopkins University
4417,elliott-moreton,unc.edu,W18-0312,W18-03,1,WS,2018,workshop,University of North Carolina at Chapel Hill
4417,elliott-moreton,unc.edu,W19-0108,W19-01,1,WS,2019,workshop,University of North Carolina at Chapel Hill
4418,natalie-m-schrimpf,yale.edu,W18-0313,W18-03,1,WS,2018,workshop,Yale University
4419,kristina-strother-garcia,udel.edu,W18-0315,W18-03,1,WS,2018,workshop,University of Delaware
4420,mai-ha-vu,udel.edu,W18-0316,W18-03,1,WS,2018,workshop,University of Delaware
4420,mai-ha-vu,udel.edu,W19-0127,W19-01,3,WS,2019,workshop,University of Delaware
4421,shiying-yang,brown.edu,W18-0317,W18-03,3,WS,2018,workshop,Brown University
4422,chelsea-sanker,brown.edu,W18-0317,W18-03,3,WS,2018,workshop,Brown University
4423,uriel-cohen-priva,brown.edu,W18-0317,W18-03,3,WS,2018,workshop,Brown University
4424,amanda-godley,pitt.edu,W18-0511,W18-05,4,WS,2018,workshop,University of Pittsburgh
4425,christopher-olshefski,pitt.edu,W18-0511,W18-05,4,WS,2018,workshop,University of Pittsburgh
4426,zhiying-jiang,rpi.edu,W18-0516,W18-05,4,WS,2018,workshop,Rensselaer Polytechnic Institute
4427,alexander-rich,nyu.edu,W18-0526,W18-05,5,WS,2018,workshop,New York University
4428,pamela-osborn-popp,nyu.edu,W18-0526,W18-05,5,WS,2018,workshop,New York University
4429,david-halpern,nyu.edu,W18-0526,W18-05,5,WS,2018,workshop,New York University
4430,anselm-rothe,nyu.edu,W18-0526,W18-05,5,WS,2018,workshop,New York University
4431,todd-gureckis,nyu.edu,W18-0526,W18-05,5,WS,2018,workshop,New York University
4432,brendan-tomoschuk,ucsd.edu,W18-0527,W18-05,2,WS,2018,workshop,"University of California, San Diego"
4433,jarrett-lovelett,ucsd.edu,W18-0527,W18-05,2,WS,2018,workshop,"University of California, San Diego"
4434,tazin-afrin,pitt.edu,W18-0528,W18-05,2,WS,2018,workshop,University of Pittsburgh
4435,mayank-kulkarni,ufl.edu,W18-0532,W18-05,2,WS,2018,workshop,University of Florida
4436,xiao-yang,psu.edu,W18-0533,W18-05,6,WS,2018,workshop,Penn State University
4437,neisarg-dave,psu.edu,W18-0533,W18-05,6,WS,2018,workshop,Penn State University
4438,drew-wham,psu.edu,W18-0533,W18-05,6,WS,2018,workshop,Penn State University
4439,bart-pursel,psu.edu,W18-0533,W18-05,6,WS,2018,workshop,Penn State University
4440,ivana-lucic,iastate.edu,W18-0535,W18-05,2,WS,2018,workshop,Iowa State University
4441,alina-arseniev-koehler,ucla.edu,W18-0601,W18-06,3,WS,2018,workshop,"University of California, Los Angeles"
4442,han-chin-shing,umd.edu,W18-0603,W18-06,6,WS,2018,workshop,University of Maryland
4443,suraj-nair,umd.edu,W18-0603,W18-06,6,WS,2018,workshop,University of Maryland
4444,meir-friedenberg,cornell.edu,W18-0603,W18-06,6,WS,2018,workshop,Cornell University
4445,dan-iter,stanford.edu,W18-0615,W18-06,3,WS,2018,workshop,Stanford University
4445,dan-iter,stanford.edu,W18-6123,W18-61,3,WS,2018,workshop,Stanford University
4446,jong-yoon,stanford.edu,W18-0615,W18-06,3,WS,2018,workshop,Stanford University
4447,timothy-walsh,georgetown.edu,W18-0621,W18-06,5,WS,2018,workshop,Georgetown University
4448,julien-han,georgetown.edu,W18-0621,W18-06,5,WS,2018,workshop,Georgetown University
4449,murielle-fabre,cornell.edu,W18-0710,W18-07,4,WS,2018,workshop,Cornell University
4449,murielle-fabre,cornell.edu,W18-2808,W18-28,4,WS,2018,workshop,Cornell University
4449,murielle-fabre,cornell.edu,W18-4904,W18-49,3,WS,2018,workshop,Cornell University
4450,allen-schmaltz,harvard.edu,W18-0801,W18-08,1,WS,2018,workshop,Harvard University
4451,katy-gero,columbia.edu,W18-0901,W18-09,2,WS,2018,workshop,Columbia University
4451,katy-gero,columbia.edu,W19-8628,W19-86,4,WS,2019,workshop,Columbia University
4452,lydia-chilton,columbia.edu,W18-0901,W18-09,2,WS,2018,workshop,Columbia University
4452,lydia-chilton,columbia.edu,W19-8628,W19-86,4,WS,2019,workshop,Columbia University
4453,soumya-wadhwa,cmu.edu,W18-1001,W18-10,4,WS,2018,workshop,Carnegie Mellon University
4453,soumya-wadhwa,cmu.edu,W18-2610,W18-26,3,WS,2018,workshop,Carnegie Mellon University
4454,varsha-embar,cmu.edu,W18-1001,W18-10,4,WS,2018,workshop,Carnegie Mellon University
4455,praateek-mahajan,jhu.edu,W18-1108,W18-11,3,WS,2018,workshop,Johns Hopkins University
4456,ahmed-el-kishky,illinois.edu,W18-1202,W18-12,5,WS,2018,workshop,University of Illinois at Urbana-Champaign
4456,ahmed-el-kishky,illinois.edu,W19-4610,W19-46,6,WS,2019,workshop,University of Illinois at Urbana-Champaign
4457,stephen-macke,illinois.edu,W18-1202,W18-12,5,WS,2018,workshop,University of Illinois at Urbana-Champaign
4458,shiran-dudy,ohsu.edu,W18-1210,W18-12,4,WS,2018,workshop,Oregon Health and Science University
4458,shiran-dudy,ohsu.edu,W18-3404,W18-34,2,WS,2018,workshop,Oregon Health and Science University
4458,shiran-dudy,ohsu.edu,W19-1707,W19-17,4,WS,2019,workshop,Oregon Health and Science University
4459,georgiy-platonov,rochester.edu,W18-1403,W18-14,2,WS,2018,workshop,University of Rochester
4459,georgiy-platonov,rochester.edu,W19-3306,W19-33,8,WS,2019,workshop,University of Rochester
4460,anna-kasunic,cmu.edu,W18-1501,W18-15,2,WS,2018,workshop,Carnegie Mellon University
4461,geoff-kaufman,cmu.edu,W18-1501,W18-15,2,WS,2018,workshop,Carnegie Mellon University
4462,murali-raghu-babu-balusu,gatech.edu,W18-1602,W18-16,3,WS,2018,workshop,Georgia Institute of Technology
4463,taha-merghani,gatech.edu,W18-1602,W18-16,3,WS,2018,workshop,Georgia Institute of Technology
4464,fan-luo,arizona.edu,W18-1701,W18-17,4,WS,2018,workshop,University of Arizona
4464,fan-luo,arizona.edu,W19-1505,W19-15,4,WS,2019,workshop,University of Arizona
4465,khiem-pham,sjsu.edu,W18-1705,W18-17,2,WS,2018,workshop,San Jose State University
4465,khiem-pham,sjsu.edu,W18-5432,W18-54,4,WS,2018,workshop,San Jose State University
4466,guangliang-chen,sjsu.edu,W18-1705,W18-17,2,WS,2018,workshop,San Jose State University
4467,amol-agrawal,umass.edu,W18-1706,W18-17,7,WS,2018,workshop,University of Massachusetts Amherst
4468,anirudha-desai,umass.edu,W18-1706,W18-17,7,WS,2018,workshop,University of Massachusetts Amherst
4469,vinayak-mathur,umass.edu,W18-1706,W18-17,7,WS,2018,workshop,University of Massachusetts Amherst
4470,steven-shearing,jhu.edu,W18-1813,W18-18,4,WS,2018,workshop,Johns Hopkins University
4471,krishnan-pillaipakkamnatt,hofstra.edu,W18-2201,W18-22,2,WS,2018,workshop,Hofstra University
4472,lucy-wang,washington.edu,W18-2306,W18-23,6,WS,2018,workshop,University of Washington
4473,vasu-sharma,cmu.edu,W18-2312,W18-23,6,WS,2018,workshop,Carnegie Mellon University
4474,nitish-kulkarni,cmu.edu,W18-2312,W18-23,6,WS,2018,workshop,Carnegie Mellon University
4475,srividya-pranavi,cmu.edu,W18-2312,W18-23,6,WS,2018,workshop,Carnegie Mellon University
4476,gabriel-bayomi,cmu.edu,W18-2312,W18-23,6,WS,2018,workshop,Carnegie Mellon University
4477,manirupa-das,osu.edu,W18-2313,W18-23,8,WS,2018,workshop,Ohio State University
4478,rajiv-ramnath,osu.edu,W18-2313,W18-23,8,WS,2018,workshop,Ohio State University
4479,mohamad-salimi,cuny.edu,W18-2316,W18-23,2,WS,2018,workshop,The City University of New York
4480,mengnan-zhao,drexel.edu,W18-2319,W18-23,3,WS,2018,workshop,Drexel University
4481,aaron-j-masino,drexel.edu,W18-2319,W18-23,3,WS,2018,workshop,Drexel University
4482,christopher-c-yang,drexel.edu,W18-2319,W18-23,3,WS,2018,workshop,Drexel University
4483,yichen-gong,nyu.edu,W18-2601,W18-26,2,WS,2018,workshop,New York University
4484,yan-shvartzshanider,nyu.edu,W18-2608,W18-26,4,WS,2018,workshop,New York University
4485,thomas-wies,nyu.edu,W18-2608,W18-26,4,WS,2018,workshop,New York University
4486,daniel-edmiston,uchicago.edu,W18-2901,W18-29,2,WS,2018,workshop,University of Chicago
4487,piyusha-biswas,uncc.edu,W18-3102,W18-31,6,WS,2018,workshop,University of North Carolina Charlotte
4488,bhanu-praneeth,uncc.edu,W18-3102,W18-31,6,WS,2018,workshop,University of North Carolina Charlotte
4489,armin-seyeditabari,uncc.edu,W18-3102,W18-31,6,WS,2018,workshop,University of North Carolina Charlotte
4490,mirsad-hadzikadic,uncc.edu,W18-3102,W18-31,6,WS,2018,workshop,University of North Carolina Charlotte
4491,deepthi-mave,uh.edu,W18-3206,W18-32,3,WS,2018,workshop,Universty of Houston
4491,deepthi-mave,uh.edu,W18-4402,W18-44,4,WS,2018,workshop,Universty of Houston
4492,wally-guzman,utexas.edu,W18-3208,W18-32,5,WS,2018,workshop,University of Texas at Austin
4492,wally-guzman,utexas.edu,W19-2515,W19-25,3,WS,2019,workshop,University of Texas at Austin
4493,vivek-sharath,utexas.edu,W18-3208,W18-32,5,WS,2018,workshop,University of Texas at Austin
4494,saikrishna-rallabandi,cmu.edu,W18-3209,W18-32,3,WS,2018,workshop,Carnegie Mellon University
4495,devanshu-jain,upenn.edu,W18-3213,W18-32,5,WS,2018,workshop,University of Pennsylvania
4496,mayank-darbari,upenn.edu,W18-3213,W18-32,5,WS,2018,workshop,University of Pennsylvania
4497,rishabh-gupta,upenn.edu,W18-3213,W18-32,5,WS,2018,workshop,University of Pennsylvania
4498,florian-janke,utexas.edu,W18-3216,W18-32,6,WS,2018,workshop,University of Texas at Austin
4499,tongrui-li,utexas.edu,W18-3216,W18-32,6,WS,2018,workshop,University of Texas at Austin
4500,eric-rincon,utexas.edu,W18-3216,W18-32,6,WS,2018,workshop,University of Texas at Austin
4501,parvathy-geetha,cmu.edu,W18-3217,W18-32,3,WS,2018,workshop,Carnegie Mellon University
4502,daniel-moreira,nd.edu,W18-3301,W18-33,4,WS,2018,workshop,University of Notre Dame
