,datetime,IP,startYear,endYear,num_uni,num_author,CL,TACL,ACL_C,NAACL_C,EMNLP_C,CoNLL_C,EACL_C,COLING,IJCNLP,WKSPDEMO
240,2020-02-13 13:51:36.409952,91.197.190.42,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
241,2020-02-13 13:55:01.589871,91.197.190.42,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
242,2020-02-13 13:55:07.080978,91.197.190.42,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
243,2020-02-13 14:20:03.186985,85.234.124.194,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
244,2020-02-13 14:20:49.308809,91.221.177.11,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
245,2020-02-13 14:22:50.226959,91.221.177.11,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
246,2020-02-13 14:23:19.476961,85.234.124.194,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
247,2020-02-13 14:25:18.792510,85.234.124.194,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
248,2020-02-13 14:25:20.650056,91.221.177.11,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
249,2020-02-13 14:39:18.397242,178.170.209.65,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
250,2020-02-13 14:45:55.296854,188.107.128.216,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
251,2020-02-13 14:48:09.761178,178.170.209.65,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
252,2020-02-13 14:48:10.172341,178.170.209.65,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
253,2020-02-13 15:12:17.352106,193.233.157.10,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
254,2020-02-13 15:13:27.346533,193.233.157.10,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
255,2020-02-13 15:16:00.494597,193.233.157.10,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
256,2020-02-13 15:19:33.190186,116.252.0.200,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
257,2020-02-13 15:37:05.140017,27.224.137.48,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
258,2020-02-13 15:37:07.086416,113.200.71.107,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
259,2020-02-13 15:37:07.565735,175.184.167.147,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
260,2020-02-13 15:37:09.105104,112.80.139.110,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
261,2020-02-13 15:37:10.743260,171.37.206.27,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
262,2020-02-13 15:59:43.448782,31.148.4.180,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
263,2020-02-13 16:02:35.809134,31.148.4.180,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
264,2020-02-13 16:05:54.418660,31.148.4.180,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
265,2020-02-13 17:13:07.372634,176.202.183.67,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
266,2020-02-13 17:25:44.896734,83.97.20.33,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
267,2020-02-13 17:42:59.686014,31.44.247.12,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
268,2020-02-13 17:44:32.973952,31.44.247.12,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
269,2020-02-13 17:46:00.663933,31.44.247.12,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
270,2020-02-13 17:56:22.289658,185.26.205.248,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
271,2020-02-13 17:58:29.384021,185.26.205.248,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
272,2020-02-13 18:03:27.013890,185.26.205.248,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
273,2020-02-13 18:39:23.745693,81.200.240.85,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
274,2020-02-13 18:42:06.078329,81.200.240.85,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
275,2020-02-13 18:48:29.673837,81.200.240.85,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
276,2020-02-13 18:54:06.618792,5.44.170.28,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
277,2020-02-13 18:55:04.586837,5.44.170.28,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
278,2020-02-13 18:55:38.056784,5.44.170.28,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
279,2020-02-13 19:46:54.174788,185.126.130.21,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
280,2020-02-13 19:47:34.194745,185.126.130.21,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
281,2020-02-13 19:52:01.035385,185.126.130.21,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
282,2020-02-13 19:54:27.575633,82.200.119.254,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
283,2020-02-13 20:02:28.708136,175.196.235.52,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
284,2020-02-13 20:06:08.589154,80.91.27.168,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
285,2020-02-13 20:09:24.132335,80.91.27.168,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
286,2020-02-13 20:09:25.332771,80.91.27.168,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
287,2020-02-13 20:11:36.445632,80.91.27.168,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
288,2020-02-13 20:11:36.453130,80.91.27.168,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
289,2020-02-13 20:14:53.363955,80.91.27.168,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
290,2020-02-13 20:36:39.004128,80.91.27.168,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
291,2020-02-13 20:37:57.311921,80.91.27.168,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
292,2020-02-13 20:38:25.234190,80.91.27.168,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
293,2020-02-13 21:04:19.818806,91.226.128.222,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
294,2020-02-13 21:04:45.762623,91.226.128.222,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
295,2020-02-13 21:07:11.296292,91.226.128.222,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
296,2020-02-13 21:08:06.791000,170.140.104.11,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
297,2020-02-13 21:09:16.389132,170.140.104.11,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
298,2020-02-13 21:12:19.379758,95.79.111.63,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
299,2020-02-13 21:15:50.791967,95.79.111.63,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
300,2020-02-13 21:16:21.253925,95.79.111.63,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
301,2020-02-13 21:18:16.021951,80.91.27.168,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
302,2020-02-13 21:19:47.472278,80.91.27.168,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
303,2020-02-13 21:20:33.129363,80.91.27.168,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
304,2020-02-13 22:21:10.228999,66.249.88.22,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
305,2020-02-13 22:21:11.227670,66.249.88.24,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
306,2020-02-13 22:50:38.232172,176.126.29.70,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
307,2020-02-13 22:53:05.809433,176.126.29.70,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
308,2020-02-13 22:53:32.799101,176.126.29.70,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
309,2020-02-13 22:56:25.508502,170.140.105.75,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
310,2020-02-13 22:56:40.040193,77.72.137.244,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
311,2020-02-13 22:58:31.193239,77.72.137.244,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
312,2020-02-13 22:59:37.589980,77.72.137.244,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
313,2020-02-13 23:03:51.843996,193.138.218.161,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
314,2020-02-13 23:07:26.815751,52.73.113.184,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
315,2020-02-13 23:42:41.696321,209.17.97.58,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
316,2020-02-13 23:46:38.666714,194.8.128.12,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
317,2020-02-13 23:46:51.494930,194.8.128.12,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
318,2020-02-13 23:49:03.709985,194.8.128.12,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
319,2020-02-13 23:50:13.558937,188.190.133.141,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
320,2020-02-13 23:50:13.929578,94.232.185.58,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
321,2020-02-13 23:50:43.691638,188.190.133.141,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
322,2020-02-13 23:51:15.396185,94.232.185.58,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
323,2020-02-13 23:51:44.103992,188.190.133.141,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
324,2020-02-13 23:57:37.856853,94.232.185.58,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
325,2020-02-14 00:08:38.368270,47.90.246.235,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
326,2020-02-14 00:36:23.416064,95.215.154.227,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
327,2020-02-14 00:36:38.572063,95.215.154.227,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
328,2020-02-14 00:38:38.844674,95.215.154.227,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
329,2020-02-14 00:49:43.449086,95.170.158.14,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
330,2020-02-14 00:51:01.567302,95.170.158.14,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
331,2020-02-14 00:52:24.188817,95.170.158.14,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
332,2020-02-14 01:04:56.924636,66.249.70.47,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
333,2020-02-14 01:04:58.309701,66.249.70.47,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
334,2020-02-14 01:16:21.053745,44.224.22.196,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
335,2020-02-14 01:16:22.494026,44.224.22.196,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
336,2020-02-14 01:16:23.934883,44.224.22.196,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
337,2020-02-14 01:16:26.075219,44.224.22.196,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
338,2020-02-14 01:16:27.499524,44.224.22.196,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
339,2020-02-14 01:16:28.920506,44.224.22.196,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
340,2020-02-14 01:17:32.977613,34.212.99.121,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
341,2020-02-14 01:22:41.241756,59.13.123.221,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
342,2020-02-14 01:44:38.803921,193.151.199.24,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
343,2020-02-14 01:45:30.143678,193.151.199.24,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
344,2020-02-14 01:47:43.545267,193.151.198.154,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
345,2020-02-14 01:47:58.732545,193.151.198.154,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
346,2020-02-14 01:49:06.073992,193.151.199.24,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
347,2020-02-14 01:49:36.430277,193.151.199.24,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
348,2020-02-14 01:51:34.304474,193.151.198.154,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
349,2020-02-14 02:43:17.772562,196.52.43.70,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
350,2020-02-14 03:32:25.262114,109.194.78.94,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
351,2020-02-14 03:35:24.511519,109.194.78.94,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
352,2020-02-14 03:36:57.703918,109.194.78.94,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
353,2020-02-14 04:18:14.662725,217.13.220.30,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
354,2020-02-14 04:18:45.284491,217.13.220.30,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
355,2020-02-14 04:19:00.131570,217.13.220.30,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
356,2020-02-14 04:29:14.013619,217.13.220.30,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
357,2020-02-14 04:33:56.494797,217.13.220.30,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
358,2020-02-14 04:34:43.583752,217.13.220.30,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
359,2020-02-14 04:34:43.910600,196.52.43.67,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
360,2020-02-14 04:35:06.206950,171.117.23.62,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
361,2020-02-14 04:40:32.267565,194.33.81.4,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
362,2020-02-14 04:41:16.921961,194.33.81.4,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
363,2020-02-14 04:41:19.932386,194.33.81.4,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
364,2020-02-14 04:43:47.638173,52.73.113.184,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
365,2020-02-14 05:08:16.818943,79.111.123.58,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
366,2020-02-14 05:08:45.335660,79.111.123.58,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
367,2020-02-14 05:09:47.529281,79.111.123.58,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
368,2020-02-14 06:01:27.220491,196.52.43.76,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
369,2020-02-14 06:12:20.392537,188.187.189.90,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
370,2020-02-14 06:14:13.397252,188.187.189.90,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
371,2020-02-14 06:14:32.577944,188.187.189.90,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
372,2020-02-14 06:34:01.888859,51.68.50.3,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
373,2020-02-14 06:37:06.059428,192.241.200.170,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
374,2020-02-14 07:23:30.078941,94.198.2.3,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
375,2020-02-14 07:24:28.515421,94.198.2.3,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
376,2020-02-14 07:25:43.819680,94.198.2.3,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
377,2020-02-14 07:27:47.149818,196.52.43.81,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
378,2020-02-14 08:47:23.718976,45.151.28.67,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
379,2020-02-14 08:48:36.424270,176.202.183.67,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
380,2020-02-14 08:48:39.194062,45.151.28.67,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
381,2020-02-14 08:54:51.700281,45.151.28.67,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
382,2020-02-14 08:55:32.423491,45.16.76.43,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
383,2020-02-14 09:27:13.174333,77.72.141.114,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
384,2020-02-14 09:29:44.827573,77.72.141.114,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
385,2020-02-14 09:33:59.769340,77.72.141.114,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
386,2020-02-14 09:36:14.376307,46.255.96.174,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
387,2020-02-14 09:38:32.869026,46.255.96.174,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
388,2020-02-14 09:40:19.960958,46.255.96.174,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
389,2020-02-14 10:43:12.039143,196.52.43.84,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
390,2020-02-14 10:44:19.838295,185.35.129.5,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
391,2020-02-14 10:45:34.819854,185.35.129.5,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
392,2020-02-14 10:45:52.388790,185.35.129.5,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
393,2020-02-14 11:31:08.024880,176.122.56.100,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
394,2020-02-14 11:32:07.425772,176.122.56.100,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
395,2020-02-14 11:33:37.720872,176.122.56.100,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
396,2020-02-14 12:11:54.101202,5.101.0.209,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
397,2020-02-14 12:11:56.637936,5.101.0.209,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
398,2020-02-14 12:55:46.413379,195.191.130.56,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
399,2020-02-14 12:56:29.574846,195.191.130.56,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
400,2020-02-14 12:57:00.867934,195.191.130.56,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
401,2020-02-14 13:03:40.515222,66.249.79.169,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
402,2020-02-14 13:03:41.887619,66.249.79.169,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
403,2020-02-14 13:29:12.820176,44.224.22.196,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
404,2020-02-14 13:29:14.324701,44.224.22.196,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
405,2020-02-14 13:29:15.743249,44.224.22.196,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
406,2020-02-14 13:29:17.442303,44.224.22.196,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
407,2020-02-14 13:29:18.874014,44.224.22.196,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
408,2020-02-14 13:29:20.291654,44.224.22.196,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
409,2020-02-14 16:04:43.566004,137.226.36.89,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
410,2020-02-14 16:19:27.033667,176.202.183.67,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
411,2020-02-14 17:10:04.209143,66.249.88.22,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
412,2020-02-14 17:10:05.230813,66.249.88.26,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
413,2020-02-14 17:27:32.967769,185.149.66.218,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
414,2020-02-14 17:28:42.013986,185.149.66.218,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
415,2020-02-14 17:29:39.201825,185.149.66.218,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
416,2020-02-14 18:38:09.557739,91.205.53.41,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
417,2020-02-14 18:41:10.106278,91.205.53.41,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
418,2020-02-14 18:41:43.311713,91.205.53.41,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
419,2020-02-14 18:41:51.755103,78.110.145.9,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
420,2020-02-14 18:42:32.503332,78.110.145.9,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
421,2020-02-14 18:42:34.261586,78.110.145.9,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
422,2020-02-14 19:44:40.076563,196.52.43.67,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
423,2020-02-14 20:42:01.736227,5.59.33.153,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
424,2020-02-14 20:44:37.728762,5.59.33.153,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
425,2020-02-14 20:48:35.743169,5.59.33.153,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
426,2020-02-14 21:08:30.550854,116.118.105.22,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
427,2020-02-14 21:18:00.533732,94.232.184.28,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
428,2020-02-14 21:19:24.939362,94.232.184.28,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
429,2020-02-14 21:21:57.859406,94.232.184.28,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
430,2020-02-14 21:54:32.684118,91.197.190.42,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
431,2020-02-14 21:59:02.908020,91.197.190.42,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
432,2020-02-14 22:00:02.725777,91.197.190.42,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
433,2020-02-14 22:27:47.352977,209.17.96.34,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
434,2020-02-14 23:15:23.684585,47.107.76.81,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
435,2020-02-14 23:44:17.122450,170.140.105.76,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
436,2020-02-14 23:52:08.954979,196.52.43.74,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
437,2020-02-15 00:34:45.030993,95.78.174.97,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
438,2020-02-15 00:35:15.066804,95.78.174.97,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
439,2020-02-15 00:36:14.993758,95.78.174.97,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
440,2020-02-15 00:38:51.962609,170.140.105.75,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
441,2020-02-15 01:02:19.392922,66.249.70.43,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
442,2020-02-15 01:02:20.617635,66.249.70.47,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
443,2020-02-15 01:24:14.379429,176.112.103.60,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
444,2020-02-15 01:24:22.022800,176.112.103.60,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
445,2020-02-15 01:28:31.032655,176.112.103.60,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
446,2020-02-15 01:44:06.631966,44.224.22.196,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
447,2020-02-15 01:44:08.020574,44.224.22.196,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
448,2020-02-15 01:44:09.393731,44.224.22.196,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
449,2020-02-15 01:44:10.995857,44.224.22.196,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
450,2020-02-15 01:44:12.352219,44.224.22.196,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
451,2020-02-15 01:44:13.708821,44.224.22.196,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
452,2020-02-15 02:35:05.898765,193.57.40.38,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
453,2020-02-15 02:38:38.365177,78.46.94.83,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
454,2020-02-15 03:10:53.407367,185.18.126.46,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
455,2020-02-15 03:15:09.256114,185.18.126.46,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
456,2020-02-15 03:15:43.497472,185.18.126.46,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
457,2020-02-15 04:50:12.287981,5.255.250.10,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
458,2020-02-15 05:20:57.808780,169.48.92.142,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
459,2020-02-15 05:42:01.042908,193.57.40.38,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
460,2020-02-15 06:21:41.174577,109.229.44.62,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
461,2020-02-15 06:24:42.122619,109.229.44.62,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
462,2020-02-15 06:26:09.102296,109.229.44.62,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
463,2020-02-15 07:15:48.236468,39.100.231.144,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
464,2020-02-15 07:15:55.540272,39.100.231.144,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
465,2020-02-15 07:16:10.932793,39.100.231.144,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
466,2020-02-15 07:26:14.830692,101.133.133.229,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
467,2020-02-15 08:33:09.697582,149.255.23.155,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
468,2020-02-15 08:33:25.239030,149.255.23.155,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
469,2020-02-15 08:33:28.187395,149.255.23.155,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
470,2020-02-15 08:35:00.376591,91.194.253.21,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
471,2020-02-15 08:36:10.253391,91.194.253.21,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
472,2020-02-15 08:36:11.926489,91.194.253.21,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
473,2020-02-15 08:45:17.095009,78.40.185.190,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
474,2020-02-15 08:45:59.413945,78.40.185.190,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
475,2020-02-15 08:47:09.994427,78.40.185.190,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
476,2020-02-15 09:15:43.279971,194.54.65.231,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
477,2020-02-15 09:17:09.842797,194.54.65.231,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
478,2020-02-15 09:17:53.657540,194.54.65.231,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
479,2020-02-15 09:24:18.148096,85.198.111.6,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
480,2020-02-15 09:25:22.653738,85.198.111.6,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
481,2020-02-15 09:25:37.453728,85.198.111.6,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
482,2020-02-15 09:45:02.123509,109.234.24.224,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
483,2020-02-15 09:49:21.740196,109.234.24.224,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
484,2020-02-15 09:49:42.646643,109.234.24.224,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
485,2020-02-15 09:52:48.303227,84.23.55.212,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
486,2020-02-15 09:53:47.860118,84.23.55.212,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
487,2020-02-15 09:57:34.337894,84.23.55.212,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
